NPI,TIN,TYPE,NEGOTIATION_ARRANGEMENT,BILLING_CODE_TYPE,BILLING_CODE,NEGOTIATED_TYPE,NEGOTIATED_RATE,BILLING_CLASS
1316307374,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1801240759,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1790746279,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1396890596,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1700990108,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1326033655,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1699719997,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1336257054,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1851572747,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1205824091,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1750547162,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1528404712,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1962443036,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1023121563,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1013020205,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1265666739,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1912993601,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1790123560,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1447216908,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1154841476,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1891939294,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1720441181,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1417986381,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1619419165,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1194971127,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1083683122,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1730160102,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1326143017,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1962819276,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1982970802,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1417480005,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1518101187,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1720405087,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1629028253,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1831191568,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1891115259,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1568485969,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1508063041,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1841288511,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1083728497,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1639128051,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1801341383,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1326487133,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1114365244,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1447460738,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1023104056,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1659767846,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1851719124,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1629212394,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1700994472,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1417970377,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1306938188,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1043233646,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1013370808,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1396265971,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1629166939,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1568540995,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1972745438,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1336534304,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1508846106,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1316057763,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1326287160,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1558682435,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1972552982,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1902126535,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1417992967,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1841203197,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1114949559,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1740444736,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1710111836,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1396100384,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1750395760,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1992965164,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1902149255,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1962513648,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1205907391,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1962510503,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1497869366,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1659772515,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1609918671,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1801006499,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1023067287,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1821106527,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1386803260,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1043242803,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1609979079,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1326304510,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1033226881,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1598727950,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1427599646,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1346471042,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1225397847,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1174538813,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1114322468,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1992907117,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1376548560,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1326153008,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1598859456,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1639108269,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1922087006,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1124256730,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1750835088,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1306832357,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1740218817,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1437583416,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1356383681,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1205886033,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1770506156,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1316968886,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1457473704,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1548562051,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1245478916,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1780770636,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1508841008,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1578543195,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1306999735,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1578577581,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1689906075,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1245528009,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1861849572,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1104210038,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1184713794,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1225142938,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1992818199,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1316259260,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1366519167,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1396959599,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1235119306,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1831129584,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
1841501449,542129332,npi,ffs,CPT,99213,negotiated,185.24,professional
